SENATE 2020 IN MICHIGAN
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Senate,Michigan,20201103,"10,942",ALCONA,"4,614","James, John",Challenger,"2,284","Peters, Gary C.",Incumbent,TAX,50,"Willis, Valerie L.",Challenger,49,"2,330",R,.71,66.89,33.11,,,"Squier, Marcia (Green) 34; Dern, Doug (Natural Law) 15; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"9,601",ALGER,"2,919","James, John",Challenger,"2,089","Peters, Gary C.",Incumbent,TAX,36,"Willis, Valerie L.",Challenger,38,830,R,.71,58.29,41.71,,,"Squier, Marcia (Green) 31; Dern, Doug (Natural Law) 7; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"111,408",ALLEGAN,"42,362","James, John",Challenger,"22,939","Peters, Gary C.",Incumbent,TAX,594,"Willis, Valerie L.",Challenger,550,"19,423",R,.89,64.87,35.13,,,"Squier, Marcia (Green) 416; Dern, Doug (Natural Law) 132; Gadzinski, Leonard Paul (Write-in) 1; Carr, Bob (Write-in) 1"
Senate,Michigan,20201103,"29,598",ALPENA,"10,257","James, John",Challenger,"6,273","Peters, Gary C.",Incumbent,TAX,119,"Willis, Valerie L.",Challenger,122,"3,984",R,.71,62.05,37.95,,,"Squier, Marcia (Green) 82; Dern, Doug (Natural Law) 40; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"23,580",ANTRIM,"9,924","James, John",Challenger,"5,758","Peters, Gary C.",Incumbent,TAX,82,"Willis, Valerie L.",Challenger,113,"4,166",R,.52,63.28,36.72,,,"Squier, Marcia (Green) 86; Dern, Doug (Natural Law) 27; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"15,899",ARENAC,"5,443","James, John",Challenger,"3,085","Peters, Gary C.",Incumbent,TAX,103,"Willis, Valerie L.",Challenger,81,"2,358",R,1.18,63.83,36.17,,,"Squier, Marcia (Green) 48; Dern, Doug (Natural Law) 33; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"8,860",BARAGA,"2,409","James, John",Challenger,"1,528","Peters, Gary C.",Incumbent,TAX,31,"Willis, Valerie L.",Challenger,32,881,R,.78,61.19,38.81,,,"Squier, Marcia (Green) 23; Dern, Doug (Natural Law) 9; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"59,173",BARRY,"23,499","James, John",Challenger,"11,369","Peters, Gary C.",Incumbent,TAX,366,"Willis, Valerie L.",Challenger,336,"12,130",R,1.03,67.39,32.61,,,"Squier, Marcia (Green) 241; Dern, Doug (Natural Law) 95; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"107,771",BAY,"31,314","James, John",Challenger,"27,072","Peters, Gary C.",Incumbent,TAX,561,"Willis, Valerie L.",Challenger,525,"4,242",R,.94,53.63,46.37,,,"Squier, Marcia (Green) 382; Dern, Doug (Natural Law) 143; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"17,525",BENZIE,"6,692","James, John",Challenger,"5,328","Peters, Gary C.",Incumbent,TAX,58,"Willis, Valerie L.",Challenger,91,"1,364",R,.48,55.67,44.33,,,"Squier, Marcia (Green) 66; Dern, Doug (Natural Law) 25; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"156,813",BERRIEN,"44,801","James, John",Challenger,"34,777","Peters, Gary C.",Incumbent,TAX,764,"Willis, Valerie L.",Challenger,777,"10,024",R,.94,56.30,43.70,,,"Squier, Marcia (Green) 568; Dern, Doug (Natural Law) 209; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"45,248",BRANCH,"13,682","James, John",Challenger,"6,119","Peters, Gary C.",Incumbent,TAX,278,"Willis, Valerie L.",Challenger,201,"7,563",R,1.37,69.10,30.90,,,"Squier, Marcia (Green) 132; Dern, Doug (Natural Law) 69; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"136,146",CALHOUN,"35,786","James, John",Challenger,"28,145","Peters, Gary C.",Incumbent,TAX,867,"Willis, Valerie L.",Challenger,758,"7,641",R,1.32,55.98,44.02,,,"Squier, Marcia (Green) 547; Dern, Doug (Natural Law) 211; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"52,293",CASS,"16,814","James, John",Challenger,"8,565","Peters, Gary C.",Incumbent,TAX,253,"Willis, Valerie L.",Challenger,219,"8,249",R,.98,66.25,33.75,,,"Squier, Marcia (Green) 161; Dern, Doug (Natural Law) 58; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"25,949",CHARLEVOIX,"10,030","James, John",Challenger,"6,664","Peters, Gary C.",Incumbent,TAX,83,"Willis, Valerie L.",Challenger,111,"3,366",R,.49,60.08,39.92,,,"Squier, Marcia (Green) 82; Dern, Doug (Natural Law) 29; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"26,152",CHEBOYGAN,"10,026","James, John",Challenger,"5,475","Peters, Gary C.",Incumbent,TAX,121,"Willis, Valerie L.",Challenger,112,"4,551",R,.77,64.68,35.32,,,"Squier, Marcia (Green) 82; Dern, Doug (Natural Law) 30; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"38,520",CHIPPEWA,"10,497","James, John",Challenger,"6,729","Peters, Gary C.",Incumbent,TAX,128,"Willis, Valerie L.",Challenger,135,"3,768",R,.73,60.94,39.06,,,"Squier, Marcia (Green) 102; Dern, Doug (Natural Law) 33; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"30,926",CLARE,"10,468","James, John",Challenger,"5,372","Peters, Gary C.",Incumbent,TAX,125,"Willis, Valerie L.",Challenger,143,"5,096",R,.78,66.09,33.91,,,"Squier, Marcia (Green) 96; Dern, Doug (Natural Law) 47; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"75,382",CLINTON,"25,269","James, John",Challenger,"21,490","Peters, Gary C.",Incumbent,TAX,304,"Willis, Valerie L.",Challenger,352,"3,779",R,.64,54.04,45.96,,,"Squier, Marcia (Green) 266; Dern, Doug (Natural Law) 86; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"14,074",CRAWFORD,"5,021","James, John",Challenger,"2,653","Peters, Gary C.",Incumbent,TAX,52,"Willis, Valerie L.",Challenger,54,"2,368",R,.67,65.43,34.57,,,"Squier, Marcia (Green) 34; Dern, Doug (Natural Law) 20; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"37,069",DELTA,"12,828","James, John",Challenger,"7,827","Peters, Gary C.",Incumbent,TAX,126,"Willis, Valerie L.",Challenger,136,"5,001",R,.60,62.11,37.89,,,"Squier, Marcia (Green) 97; Dern, Doug (Natural Law) 39; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"26,168",DICKINSON,"9,431","James, John",Challenger,"4,881","Peters, Gary C.",Incumbent,TAX,88,"Willis, Valerie L.",Challenger,86,"4,550",R,.61,65.90,34.10,,,"Squier, Marcia (Green) 65; Dern, Doug (Natural Law) 21; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"107,759",EATON,"30,876","James, John",Challenger,"31,460","Peters, Gary C.",Incumbent,TAX,642,"Willis, Valerie L.",Challenger,609,584,D,1.01,49.53,50.47,,,"Squier, Marcia (Green) 451; Dern, Doug (Natural Law) 158; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"32,694",EMMET,"12,506","James, John",Challenger,"9,216","Peters, Gary C.",Incumbent,TAX,97,"Willis, Valerie L.",Challenger,203,"3,290",R,.44,57.57,42.43,,,"Squier, Marcia (Green) 152; Dern, Doug (Natural Law) 51; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"425,790",GENESEE,"94,505","James, John",Challenger,"120,380","Peters, Gary C.",Incumbent,TAX,"2,210","Willis, Valerie L.",Challenger,"2,015","25,875",D,1.01,43.98,56.02,,,"Squier, Marcia (Green) 1,509; Dern, Doug (Natural Law) 506; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"25,692",GLADWIN,"9,245","James, John",Challenger,"4,905","Peters, Gary C.",Incumbent,TAX,119,"Willis, Valerie L.",Challenger,95,"4,340",R,.83,65.34,34.66,,,"Squier, Marcia (Green) 59; Dern, Doug (Natural Law) 36; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"16,427",GOGEBIC,"4,436","James, John",Challenger,"3,556","Peters, Gary C.",Incumbent,TAX,64,"Willis, Valerie L.",Challenger,76,880,R,.79,55.51,44.49,,,"Squier, Marcia (Green) 58; Dern, Doug (Natural Law) 18; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"86,986",GRAND TRAVERSE,"31,792","James, John",Challenger,"27,291","Peters, Gary C.",Incumbent,TAX,269,"Willis, Valerie L.",Challenger,488,"4,501",R,.45,53.81,46.19,,,"Squier, Marcia (Green) 397; Dern, Doug (Natural Law) 91; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"42,476",GRATIOT,"11,746","James, John",Challenger,"6,856","Peters, Gary C.",Incumbent,TAX,165,"Willis, Valerie L.",Challenger,181,"4,890",R,.87,63.14,36.86,,,"Squier, Marcia (Green) 126; Dern, Doug (Natural Law) 55; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"46,688",HILLSDALE,"16,227","James, John",Challenger,"6,237","Peters, Gary C.",Incumbent,TAX,251,"Willis, Valerie L.",Challenger,227,"9,990",R,1.09,72.24,27.76,,,"Squier, Marcia (Green) 154; Dern, Doug (Natural Law) 73; Gadzinski, Leonard Paul (Write-in) 0; Carr, Bob (Write-in) 0"
Senate,Michigan,20201103,"36,628",HOUGHTON,"10,151","James, John",Challenger,"7,941","Peters, Gary C.",Incumbent,TAX,89,"Willis, Valerie L.",Challenger,169,"2,210",R,.49,56.11,43.89,,,"Squier, Marcia (Green) 142; Dern, Doug (Natural Law) 27"
Senate,Michigan,20201103,"33,118",HURON,"11,730","James, John",Challenger,"6,021","Peters, Gary C.",Incumbent,TAX,115,"Willis, Valerie L.",Challenger,110,"5,709",R,.64,66.08,33.92,,,"Squier, Marcia (Green) 65; Dern, Doug (Natural Law) 45"
Senate,Michigan,20201103,"280,895",INGHAM,"48,378","James, John",Challenger,"92,378","Peters, Gary C.",Incumbent,TAX,"1,260","Willis, Valerie L.",Challenger,"1,541","44,000",D,.88,34.37,65.63,,,"Squier, Marcia (Green) 1,218; Dern, Doug (Natural Law) 323"
Senate,Michigan,20201103,"63,905",IONIA,"20,361","James, John",Challenger,"10,639","Peters, Gary C.",Incumbent,TAX,436,"Willis, Valerie L.",Challenger,326,"9,722",R,1.37,65.68,34.32,,,"Squier, Marcia (Green) 239; Dern, Doug (Natural Law) 87"
Senate,Michigan,20201103,"25,887",IOSCO,"9,040","James, John",Challenger,"5,804","Peters, Gary C.",Incumbent,TAX,153,"Willis, Valerie L.",Challenger,138,"3,236",R,1.01,60.90,39.10,,,"Squier, Marcia (Green) 95; Dern, Doug (Natural Law) 43"
Senate,Michigan,20201103,"11,817",IRON,"4,063","James, John",Challenger,"2,554","Peters, Gary C.",Incumbent,TAX,51,"Willis, Valerie L.",Challenger,51,"1,509",R,.76,61.40,38.60,,,"Squier, Marcia (Green) 39; Dern, Doug (Natural Law) 12"
Senate,Michigan,20201103,"70,311",ISABELLA,"14,673","James, John",Challenger,"13,849","Peters, Gary C.",Incumbent,TAX,243,"Willis, Valerie L.",Challenger,320,824,R,.84,51.44,48.56,,,"Squier, Marcia (Green) 233; Dern, Doug (Natural Law) 87"
Senate,Michigan,20201103,"160,248",JACKSON,"45,054","James, John",Challenger,"32,649","Peters, Gary C.",Incumbent,TAX,"1,096","Willis, Valerie L.",Challenger,882,"12,405",R,1.38,57.98,42.02,,,"Squier, Marcia (Green) 620; Dern, Doug (Natural Law) 262"
Senate,Michigan,20201103,"250,331",KALAMAZOO,"60,227","James, John",Challenger,"78,842","Peters, Gary C.",Incumbent,TAX,"1,371","Willis, Valerie L.",Challenger,"1,775","18,615",D,.96,43.31,56.69,,,"Squier, Marcia (Green) 1,456; Dern, Doug (Natural Law) 318; Carr, Bob (Write-in) 1"
Senate,Michigan,20201103,"17,153",KALKASKA,"7,328","James, John",Challenger,"3,013","Peters, Gary C.",Incumbent,TAX,75,"Willis, Valerie L.",Challenger,97,"4,315",R,.71,70.86,29.14,,,"Squier, Marcia (Green) 70; Dern, Doug (Natural Law) 27"
Senate,Michigan,20201103,"602,622",KENT,"176,795","James, John",Challenger,"175,256","Peters, Gary C.",Incumbent,TAX,"2,948","Willis, Valerie L.",Challenger,"3,678","1,539",R,.82,50.22,49.78,,,"Squier, Marcia (Green) 2,956; Dern, Doug (Natural Law) 722"
Senate,Michigan,20201103,"2,156",KEWEENAW,837,"James, John",Challenger,686,"Peters, Gary C.",Incumbent,TAX,1,"Willis, Valerie L.",Challenger,11,151,R,.07,54.96,45.04,,,"Squier, Marcia (Green) 8; Dern, Doug (Natural Law) 3"
Senate,Michigan,20201103,"11,539",LAKE,"3,804","James, John",Challenger,"2,286","Peters, Gary C.",Incumbent,TAX,85,"Willis, Valerie L.",Challenger,49,"1,518",R,1.37,62.46,37.54,,,"Squier, Marcia (Green) 28; Dern, Doug (Natural Law) 21"
Senate,Michigan,20201103,"88,319",LAPEER,"34,340","James, John",Challenger,"16,590","Peters, Gary C.",Incumbent,TAX,581,"Willis, Valerie L.",Challenger,426,"17,750",R,1.12,67.43,32.57,,,"Squier, Marcia (Green) 283; Dern, Doug (Natural Law) 143"
Senate,Michigan,20201103,"21,708",LEELANAU,"8,380","James, John",Challenger,"8,277","Peters, Gary C.",Incumbent,TAX,61,"Willis, Valerie L.",Challenger,117,103,R,.36,50.31,49.69,,,"Squier, Marcia (Green) 100; Dern, Doug (Natural Law) 17"
Senate,Michigan,20201103,"99,892",LENAWEE,"31,659","James, John",Challenger,"19,767","Peters, Gary C.",Incumbent,TAX,539,"Willis, Valerie L.",Challenger,552,"11,892",R,1.03,61.56,38.44,,,"Squier, Marcia (Green) 413; Dern, Doug (Natural Law) 139"
Senate,Michigan,20201103,"180,967",LIVINGSTON,"77,802","James, John",Challenger,"46,118","Peters, Gary C.",Incumbent,TAX,845,"Willis, Valerie L.",Challenger,952,"31,684",R,.67,62.78,37.22,,,"Squier, Marcia (Green) 702; Dern, Doug (Natural Law) 250"
Senate,Michigan,20201103,"6,631",LUCE,"2,070","James, John",Challenger,855,"Peters, Gary C.",Incumbent,TAX,23,"Willis, Valerie L.",Challenger,27,"1,215",R,.77,70.77,29.23,,,"Squier, Marcia (Green) 16; Dern, Doug (Natural Law) 11"
Senate,Michigan,20201103,"11,113",MACKINAC,"4,263","James, John",Challenger,"2,638","Peters, Gary C.",Incumbent,TAX,43,"Willis, Valerie L.",Challenger,41,"1,625",R,.62,61.77,38.23,,,"Squier, Marcia (Green) 33; Dern, Doug (Natural Law) 8"
