GUBERNATORIAL 2018 IN MINNESOTA
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Governor,Minnesota,20181106,"16,202",AITKIN,"4,481","Johnson, Jeff",Challenger,"3,360","Walz, Timothy J.",Challenger,GLC,228,"Wright, Chris",Challenger,75,"1,121",R,2.80,57.15,42.85,,,"Welter, Josh (Libertarian) 74; Scattered Write-Ins (Write-in) 1"
Governor,Minnesota,20181106,"330,844",ANOKA,"75,957","Johnson, Jeff",Challenger,"76,239","Walz, Timothy J.",Challenger,GLC,"5,033","Wright, Chris",Challenger,"2,057",282,D,3.16,49.91,50.09,,,"Welter, Josh (Libertarian) 1,920; Scattered Write-Ins (Write-in) 137"
Governor,Minnesota,20181106,"32,504",BECKER,"8,784","Johnson, Jeff",Challenger,"5,400","Walz, Timothy J.",Challenger,GLC,423,"Wright, Chris",Challenger,120,"3,384",R,2.87,61.93,38.07,,,"Welter, Josh (Libertarian) 117; Scattered Write-Ins (Write-in) 3"
Governor,Minnesota,20181106,"44,442",BELTRAMI,"8,328","Johnson, Jeff",Challenger,"8,848","Walz, Timothy J.",Challenger,GLC,605,"Wright, Chris",Challenger,173,520,D,3.37,48.49,51.51,,,"Welter, Josh (Libertarian) 170; Scattered Write-Ins (Write-in) 3"
Governor,Minnesota,20181106,"38,451",BENTON,"9,405","Johnson, Jeff",Challenger,"6,020","Walz, Timothy J.",Challenger,GLC,453,"Wright, Chris",Challenger,170,"3,385",R,2.82,60.97,39.03,,,"Welter, Josh (Libertarian) 169; Scattered Write-Ins (Write-in) 1"
Governor,Minnesota,20181106,"5,269",BIG STONE,"1,353","Johnson, Jeff",Challenger,"1,111","Walz, Timothy J.",Challenger,GLC,88,"Wright, Chris",Challenger,21,242,R,3.42,54.91,45.09,,,"Welter, Josh (Libertarian) 20; Scattered Write-Ins (Write-in) 1"
Governor,Minnesota,20181106,"64,013",BLUE EARTH,"10,806","Johnson, Jeff",Challenger,"16,317","Walz, Timothy J.",Challenger,GLC,751,"Wright, Chris",Challenger,261,"5,511",D,2.67,39.84,60.16,,,"Welter, Josh (Libertarian) 253; Scattered Write-Ins (Write-in) 8"
Governor,Minnesota,20181106,"25,893",BROWN,"6,461","Johnson, Jeff",Challenger,"4,932","Walz, Timothy J.",Challenger,GLC,288,"Wright, Chris",Challenger,128,"1,529",R,2.44,56.71,43.29,,,"Welter, Josh (Libertarian) 126; Scattered Write-Ins (Write-in) 2"
Governor,Minnesota,20181106,"35,386",CARLTON,"6,621","Johnson, Jeff",Challenger,"9,051","Walz, Timothy J.",Challenger,GLC,483,"Wright, Chris",Challenger,157,"2,430",D,2.96,42.25,57.75,,,"Welter, Josh (Libertarian) 150; Scattered Write-Ins (Write-in) 7"
Governor,Minnesota,20181106,"91,042",CARVER,"26,822","Johnson, Jeff",Challenger,"22,334","Walz, Timothy J.",Challenger,GLC,"1,154","Wright, Chris",Challenger,546,"4,488",R,2.27,54.57,45.43,,,"Welter, Josh (Libertarian) 534; Scattered Write-Ins (Write-in) 12"
Governor,Minnesota,20181106,"28,567",CASS,"8,145","Johnson, Jeff",Challenger,"5,319","Walz, Timothy J.",Challenger,GLC,421,"Wright, Chris",Challenger,96,"2,826",R,3.01,60.49,39.51,,,"Welter, Josh (Libertarian) 94; Scattered Write-Ins (Write-in) 2"
Governor,Minnesota,20181106,"12,441",CHIPPEWA,"3,008","Johnson, Jeff",Challenger,"2,261","Walz, Timothy J.",Challenger,GLC,179,"Wright, Chris",Challenger,59,747,R,3.25,57.09,42.91,,,"Welter, Josh (Libertarian) 57; Scattered Write-Ins (Write-in) 2"
