SENATE 2018 IN MINNESOTA
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Senate,Minnesota,20121106,"6,018",GRANT,"1,036","Bills, Kurt",Challenger,"2,222","Klobuchar, Amy",Incumbent,IND,117,"Williams, Stephen",Challenger,47,"1,186",D,3.42,31.80,68.20,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 38; Cavlan, Michael (Minnesota Open Progressives) 8; Scattered Write-Ins (Write-in) 1"
Senate,Minnesota,20121106,"1,152,425",HENNEPIN,"165,612","Bills, Kurt",Challenger,"469,119","Klobuchar, Amy",Incumbent,IND,"13,528","Williams, Stephen",Challenger,"10,605","303,507",D,2.05,26.09,73.91,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 6,267; Cavlan, Michael (Minnesota Open Progressives) 3,617; Scattered Write-Ins (Write-in) 721"
Senate,Minnesota,20121106,"19,027",HOUSTON,"3,909","Bills, Kurt",Challenger,"5,174","Klobuchar, Amy",Incumbent,IND,368,"Williams, Stephen",Challenger,538,"1,265",D,3.68,43.04,56.96,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 465; Cavlan, Michael (Minnesota Open Progressives) 67; Scattered Write-Ins (Write-in) 6"
Senate,Minnesota,20121106,"20,428",HUBBARD,"4,311","Bills, Kurt",Challenger,"6,353","Klobuchar, Amy",Incumbent,IND,340,"Williams, Stephen",Challenger,178,"2,042",D,3.04,40.43,59.57,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 119; Cavlan, Michael (Minnesota Open Progressives) 46; Scattered Write-Ins (Write-in) 13"
Senate,Minnesota,20121106,"37,816",ISANTI,"7,438","Bills, Kurt",Challenger,"11,131","Klobuchar, Amy",Incumbent,IND,594,"Williams, Stephen",Challenger,343,"3,693",D,3.05,40.06,59.94,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 220; Cavlan, Michael (Minnesota Open Progressives) 100; Scattered Write-Ins (Write-in) 23"
Senate,Minnesota,20121106,"45,058",ITASCA,"6,967","Bills, Kurt",Challenger,"15,382","Klobuchar, Amy",Incumbent,IND,556,"Williams, Stephen",Challenger,276,"8,415",D,2.40,31.17,68.83,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 172; Cavlan, Michael (Minnesota Open Progressives) 93; Scattered Write-Ins (Write-in) 11"
Senate,Minnesota,20121106,"10,266",JACKSON,"1,802","Bills, Kurt",Challenger,"3,157","Klobuchar, Amy",Incumbent,IND,216,"Williams, Stephen",Challenger,110,"1,355",D,4.09,36.34,63.66,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 77; Cavlan, Michael (Minnesota Open Progressives) 31; Scattered Write-Ins (Write-in) 2"
Senate,Minnesota,20121106,"16,239",KANABEC,"2,697","Bills, Kurt",Challenger,"4,819","Klobuchar, Amy",Incumbent,IND,200,"Williams, Stephen",Challenger,156,"2,122",D,2.54,35.88,64.12,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 122; Cavlan, Michael (Minnesota Open Progressives) 31; Scattered Write-Ins (Write-in) 3"
Senate,Minnesota,20121106,"42,239",KANDIYOHI,"6,990","Bills, Kurt",Challenger,"13,033","Klobuchar, Amy",Incumbent,IND,561,"Williams, Stephen",Challenger,277,"6,043",D,2.69,34.91,65.09,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 182; Cavlan, Michael (Minnesota Open Progressives) 88; Scattered Write-Ins (Write-in) 7"
Senate,Minnesota,20121106,"4,552",KITTSON,625,"Bills, Kurt",Challenger,"1,674","Klobuchar, Amy",Incumbent,IND,52,"Williams, Stephen",Challenger,23,"1,049",D,2.19,27.19,72.81,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 13; Cavlan, Michael (Minnesota Open Progressives) 10; Scattered Write-Ins (Write-in) 0"
Senate,Minnesota,20121106,"13,311",KOOCHICHING,"1,704","Bills, Kurt",Challenger,"4,315","Klobuchar, Amy",Incumbent,IND,145,"Williams, Stephen",Challenger,91,"2,611",D,2.32,28.31,71.69,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 67; Cavlan, Michael (Minnesota Open Progressives) 22; Scattered Write-Ins (Write-in) 2"
Senate,Minnesota,20121106,"7,259",LAC QUI PARLE,"1,035","Bills, Kurt",Challenger,"2,674","Klobuchar, Amy",Incumbent,IND,142,"Williams, Stephen",Challenger,42,"1,639",D,3.65,27.91,72.09,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 22; Cavlan, Michael (Minnesota Open Progressives) 19; Scattered Write-Ins (Write-in) 1"
Senate,Minnesota,20121106,"10,866",LAKE,"1,702","Bills, Kurt",Challenger,"4,678","Klobuchar, Amy",Incumbent,IND,124,"Williams, Stephen",Challenger,114,"2,976",D,1.87,26.68,73.32,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 62; Cavlan, Michael (Minnesota Open Progressives) 37; Scattered Write-Ins (Write-in) 15"
Senate,Minnesota,20121106,"4,045",LAKE OF THE WOODS,839,"Bills, Kurt",Challenger,"1,218","Klobuchar, Amy",Incumbent,IND,82,"Williams, Stephen",Challenger,24,379,D,3.79,40.79,59.21,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 13; Cavlan, Michael (Minnesota Open Progressives) 10; Scattered Write-Ins (Write-in) 1"
Senate,Minnesota,20121106,"27,703",LE SUEUR,"4,489","Bills, Kurt",Challenger,"9,144","Klobuchar, Amy",Incumbent,IND,424,"Williams, Stephen",Challenger,290,"4,655",D,2.96,32.93,67.07,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 192; Cavlan, Michael (Minnesota Open Progressives) 83; Scattered Write-Ins (Write-in) 15"
Senate,Minnesota,20121106,"5,896",LINCOLN,"1,112","Bills, Kurt",Challenger,"1,712","Klobuchar, Amy",Incumbent,IND,137,"Williams, Stephen",Challenger,52,600,D,4.55,39.38,60.62,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 26; Cavlan, Michael (Minnesota Open Progressives) 26; Scattered Write-Ins (Write-in) 0"
Senate,Minnesota,20121106,"25,857",LYON,"4,085","Bills, Kurt",Challenger,"7,320","Klobuchar, Amy",Incumbent,IND,442,"Williams, Stephen",Challenger,196,"3,235",D,3.67,35.82,64.18,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 130; Cavlan, Michael (Minnesota Open Progressives) 59; Scattered Write-Ins (Write-in) 7"
Senate,Minnesota,20121106,"5,413",MAHNOMEN,531,"Bills, Kurt",Challenger,"1,483","Klobuchar, Amy",Incumbent,IND,65,"Williams, Stephen",Challenger,46,952,D,3.06,26.37,73.63,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 27; Cavlan, Michael (Minnesota Open Progressives) 17; Scattered Write-Ins (Write-in) 2"
Senate,Minnesota,20121106,"9,439",MARSHALL,"1,448","Bills, Kurt",Challenger,"2,973","Klobuchar, Amy",Incumbent,IND,121,"Williams, Stephen",Challenger,44,"1,525",D,2.64,32.75,67.25,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 29; Cavlan, Michael (Minnesota Open Progressives) 13; Scattered Write-Ins (Write-in) 2"
Senate,Minnesota,20121106,"20,840",MARTIN,"3,924","Bills, Kurt",Challenger,"6,167","Klobuchar, Amy",Incumbent,IND,350,"Williams, Stephen",Challenger,222,"2,243",D,3.28,38.89,61.11,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 164; Cavlan, Michael (Minnesota Open Progressives) 55; Scattered Write-Ins (Write-in) 3"
Senate,Minnesota,20121106,"36,651",MCLEOD,"6,617","Bills, Kurt",Challenger,"10,553","Klobuchar, Amy",Incumbent,IND,618,"Williams, Stephen",Challenger,325,"3,936",D,3.41,38.54,61.46,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 205; Cavlan, Michael (Minnesota Open Progressives) 106; Scattered Write-Ins (Write-in) 14"
Senate,Minnesota,20121106,"23,300",MEEKER,"4,224","Bills, Kurt",Challenger,"7,111","Klobuchar, Amy",Incumbent,IND,428,"Williams, Stephen",Challenger,206,"2,887",D,3.58,37.27,62.73,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 156; Cavlan, Michael (Minnesota Open Progressives) 44; Scattered Write-Ins (Write-in) 6"
Senate,Minnesota,20121106,"26,097",MILLE LACS,"4,234","Bills, Kurt",Challenger,"7,737","Klobuchar, Amy",Incumbent,IND,390,"Williams, Stephen",Challenger,291,"3,503",D,3.08,35.37,64.63,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 202; Cavlan, Michael (Minnesota Open Progressives) 80; Scattered Write-Ins (Write-in) 9"
Senate,Minnesota,20121106,"33,198",MORRISON,"6,027","Bills, Kurt",Challenger,"9,233","Klobuchar, Amy",Incumbent,IND,561,"Williams, Stephen",Challenger,292,"3,206",D,3.48,39.50,60.50,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 176; Cavlan, Michael (Minnesota Open Progressives) 104; Scattered Write-Ins (Write-in) 12"
Senate,Minnesota,20121106,"39,163",MOWER,"4,443","Bills, Kurt",Challenger,"12,475","Klobuchar, Amy",Incumbent,IND,599,"Williams, Stephen",Challenger,437,"8,032",D,3.34,26.26,73.74,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 365; Cavlan, Michael (Minnesota Open Progressives) 64; Scattered Write-Ins (Write-in) 8"
Senate,Minnesota,20121106,"8,725",MURRAY,"1,715","Bills, Kurt",Challenger,"2,674","Klobuchar, Amy",Incumbent,IND,187,"Williams, Stephen",Challenger,77,959,D,4.02,39.07,60.93,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 54; Cavlan, Michael (Minnesota Open Progressives) 21; Scattered Write-Ins (Write-in) 2"
Senate,Minnesota,20121106,"32,727",NICOLLET,"4,912","Bills, Kurt",Challenger,"11,968","Klobuchar, Amy",Incumbent,IND,504,"Williams, Stephen",Challenger,342,"7,056",D,2.84,29.10,70.90,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 246; Cavlan, Michael (Minnesota Open Progressives) 81; Scattered Write-Ins (Write-in) 15"
Senate,Minnesota,20121106,"21,378",NOBLES,"3,024","Bills, Kurt",Challenger,"4,587","Klobuchar, Amy",Incumbent,IND,382,"Williams, Stephen",Challenger,186,"1,563",D,4.67,39.73,60.27,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 110; Cavlan, Michael (Minnesota Open Progressives) 71; Scattered Write-Ins (Write-in) 5"
Senate,Minnesota,20121106,"6,852",NORMAN,749,"Bills, Kurt",Challenger,"2,262","Klobuchar, Amy",Incumbent,IND,76,"Williams, Stephen",Challenger,39,"1,513",D,2.43,24.88,75.12,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 24; Cavlan, Michael (Minnesota Open Progressives) 13; Scattered Write-Ins (Write-in) 2"
Senate,Minnesota,20121106,"144,248",OLMSTED,"25,721","Bills, Kurt",Challenger,"46,067","Klobuchar, Amy",Incumbent,IND,"2,097","Williams, Stephen",Challenger,"1,341","20,346",D,2.79,35.83,64.17,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 1,005; Cavlan, Michael (Minnesota Open Progressives) 263; Scattered Write-Ins (Write-in) 73"
Senate,Minnesota,20121106,"57,303",OTTER TAIL,"12,931","Bills, Kurt",Challenger,"16,542","Klobuchar, Amy",Incumbent,IND,996,"Williams, Stephen",Challenger,437,"3,611",D,3.22,43.87,56.13,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 269; Cavlan, Michael (Minnesota Open Progressives) 155; Scattered Write-Ins (Write-in) 13"
Senate,Minnesota,20121106,"13,930",PENNINGTON,"1,956","Bills, Kurt",Challenger,"4,098","Klobuchar, Amy",Incumbent,IND,175,"Williams, Stephen",Challenger,114,"2,142",D,2.76,32.31,67.69,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 66; Cavlan, Michael (Minnesota Open Progressives) 45; Scattered Write-Ins (Write-in) 3"
Senate,Minnesota,20121106,"29,750",PINE,"4,269","Bills, Kurt",Challenger,"8,449","Klobuchar, Amy",Incumbent,IND,405,"Williams, Stephen",Challenger,336,"4,180",D,3.01,33.57,66.43,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 266; Cavlan, Michael (Minnesota Open Progressives) 63; Scattered Write-Ins (Write-in) 7"
Senate,Minnesota,20121106,"9,596",PIPESTONE,"2,228","Bills, Kurt",Challenger,"1,981","Klobuchar, Amy",Incumbent,IND,184,"Williams, Stephen",Challenger,87,247,R,4.11,52.93,47.07,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 49; Cavlan, Michael (Minnesota Open Progressives) 37; Scattered Write-Ins (Write-in) 1"
Senate,Minnesota,20121106,"31,600",POLK,"4,555","Bills, Kurt",Challenger,"8,975","Klobuchar, Amy",Incumbent,IND,401,"Williams, Stephen",Challenger,219,"4,420",D,2.83,33.67,66.33,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 131; Cavlan, Michael (Minnesota Open Progressives) 78; Scattered Write-Ins (Write-in) 10"
Senate,Minnesota,20121106,"10,995",POPE,"1,831","Bills, Kurt",Challenger,"4,005","Klobuchar, Amy",Incumbent,IND,185,"Williams, Stephen",Challenger,84,"2,174",D,3.03,31.37,68.63,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 61; Cavlan, Michael (Minnesota Open Progressives) 22; Scattered Write-Ins (Write-in) 1"
Senate,Minnesota,20121106,"508,640",RAMSEY,"58,824","Bills, Kurt",Challenger,"196,972","Klobuchar, Amy",Incumbent,IND,"6,826","Williams, Stephen",Challenger,"5,290","138,148",D,2.55,23.00,77.00,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 2,978; Cavlan, Michael (Minnesota Open Progressives) 1,959; Scattered Write-Ins (Write-in) 353"
Senate,Minnesota,20121106,"4,089",RED LAKE,527,"Bills, Kurt",Challenger,"1,306","Klobuchar, Amy",Incumbent,IND,62,"Williams, Stephen",Challenger,30,779,D,3.22,28.75,71.25,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 20; Cavlan, Michael (Minnesota Open Progressives) 9; Scattered Write-Ins (Write-in) 1"
Senate,Minnesota,20121106,"16,059",REDWOOD,"2,741","Bills, Kurt",Challenger,"4,494","Klobuchar, Amy",Incumbent,IND,244,"Williams, Stephen",Challenger,125,"1,753",D,3.21,37.89,62.11,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 92; Cavlan, Michael (Minnesota Open Progressives) 30; Scattered Write-Ins (Write-in) 3"
Senate,Minnesota,20121106,"15,730",RENVILLE,"2,215","Bills, Kurt",Challenger,"4,996","Klobuchar, Amy",Incumbent,IND,233,"Williams, Stephen",Challenger,129,"2,781",D,3.08,30.72,69.28,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 82; Cavlan, Michael (Minnesota Open Progressives) 39; Scattered Write-Ins (Write-in) 8"
Senate,Minnesota,20121106,"64,142",RICE,"8,943","Bills, Kurt",Challenger,"20,657","Klobuchar, Amy",Incumbent,IND,831,"Williams, Stephen",Challenger,538,"11,714",D,2.68,30.21,69.79,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 351; Cavlan, Michael (Minnesota Open Progressives) 158; Scattered Write-Ins (Write-in) 29"
Senate,Minnesota,20121106,"9,687",ROCK,"2,245","Bills, Kurt",Challenger,"2,148","Klobuchar, Amy",Incumbent,IND,210,"Williams, Stephen",Challenger,88,97,R,4.48,51.10,48.90,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 60; Cavlan, Michael (Minnesota Open Progressives) 27; Scattered Write-Ins (Write-in) 1"
Senate,Minnesota,20121106,"15,629",ROSEAU,"2,835","Bills, Kurt",Challenger,"4,009","Klobuchar, Amy",Incumbent,IND,232,"Williams, Stephen",Challenger,104,"1,174",D,3.23,41.42,58.58,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 56; Cavlan, Michael (Minnesota Open Progressives) 47; Scattered Write-Ins (Write-in) 1"
Senate,Minnesota,20121106,"129,928",SCOTT,"26,941","Bills, Kurt",Challenger,"39,072","Klobuchar, Amy",Incumbent,IND,"1,910","Williams, Stephen",Challenger,"1,015","12,131",D,2.77,40.81,59.19,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 689; Cavlan, Michael (Minnesota Open Progressives) 265; Scattered Write-Ins (Write-in) 61"
Senate,Minnesota,20121106,"88,499",SHERBURNE,"18,290","Bills, Kurt",Challenger,"25,020","Klobuchar, Amy",Incumbent,IND,"1,240","Williams, Stephen",Challenger,683,"6,730",D,2.74,42.23,57.77,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 489; Cavlan, Michael (Minnesota Open Progressives) 161; Scattered Write-Ins (Write-in) 33"
Senate,Minnesota,20121106,"15,226",SIBLEY,"2,667","Bills, Kurt",Challenger,"4,603","Klobuchar, Amy",Incumbent,IND,247,"Williams, Stephen",Challenger,125,"1,936",D,3.23,36.69,63.31,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 84; Cavlan, Michael (Minnesota Open Progressives) 36; Scattered Write-Ins (Write-in) 5"
Senate,Minnesota,20121106,"200,226",ST. LOUIS,"25,684","Bills, Kurt",Challenger,"82,504","Klobuchar, Amy",Incumbent,IND,"2,187","Williams, Stephen",Challenger,"1,481","56,820",D,1.96,23.74,76.26,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 929; Cavlan, Michael (Minnesota Open Progressives) 430; Scattered Write-Ins (Write-in) 122"
Senate,Minnesota,20121106,"150,642",STEARNS,"25,373","Bills, Kurt",Challenger,"46,312","Klobuchar, Amy",Incumbent,IND,"2,394","Williams, Stephen",Challenger,"1,352","20,939",D,3.17,35.40,64.60,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 925; Cavlan, Michael (Minnesota Open Progressives) 339; Scattered Write-Ins (Write-in) 88"
Senate,Minnesota,20121106,"36,576",STEELE,"5,716","Bills, Kurt",Challenger,"11,781","Klobuchar, Amy",Incumbent,IND,643,"Williams, Stephen",Challenger,385,"6,065",D,3.47,32.67,67.33,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 282; Cavlan, Michael (Minnesota Open Progressives) 93; Scattered Write-Ins (Write-in) 10"
Senate,Minnesota,20121106,"9,726",STEVENS,"1,820","Bills, Kurt",Challenger,"3,456","Klobuchar, Amy",Incumbent,IND,138,"Williams, Stephen",Challenger,83,"1,636",D,2.51,34.50,65.50,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 41; Cavlan, Michael (Minnesota Open Progressives) 34; Scattered Write-Ins (Write-in) 8"
Senate,Minnesota,20121106,"9,783",SWIFT,"1,285","Bills, Kurt",Challenger,"3,497","Klobuchar, Amy",Incumbent,IND,147,"Williams, Stephen",Challenger,77,"2,212",D,2.94,26.87,73.13,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 54; Cavlan, Michael (Minnesota Open Progressives) 21; Scattered Write-Ins (Write-in) 2"
Senate,Minnesota,20121106,"24,895",TODD,"4,139","Bills, Kurt",Challenger,"6,796","Klobuchar, Amy",Incumbent,IND,359,"Williams, Stephen",Challenger,186,"2,657",D,3.13,37.85,62.15,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 125; Cavlan, Michael (Minnesota Open Progressives) 45; Scattered Write-Ins (Write-in) 16"
Senate,Minnesota,20121106,"3,558",TRAVERSE,505,"Bills, Kurt",Challenger,"1,222","Klobuchar, Amy",Incumbent,IND,52,"Williams, Stephen",Challenger,24,717,D,2.88,29.24,70.76,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 13; Cavlan, Michael (Minnesota Open Progressives) 10; Scattered Write-Ins (Write-in) 1"
Senate,Minnesota,20121106,"21,676",WABASHA,"3,705","Bills, Kurt",Challenger,"7,142","Klobuchar, Amy",Incumbent,IND,356,"Williams, Stephen",Challenger,197,"3,437",D,3.12,34.16,65.84,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 152; Cavlan, Michael (Minnesota Open Progressives) 41; Scattered Write-Ins (Write-in) 4"
Senate,Minnesota,20121106,"13,843",WADENA,"2,753","Bills, Kurt",Challenger,"3,541","Klobuchar, Amy",Incumbent,IND,183,"Williams, Stephen",Challenger,108,788,D,2.78,43.74,56.26,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,Democratic candidates in Minnesota appear on the ballot for the Democratic–Farmer–Labor Party.,"Davis, Tim (Grassroots) 72; Cavlan, Michael (Minnesota Open Progressives) 32; Scattered Write-Ins (Write-in) 4"
